image_path,label,class_id
image/00656.jpg,pothole,5
image/lou_0052.jpg,spalling,3
image/xiu_053.jpg,corrosion,4
image/kong_0074.jpg,void,2
image/noncrack_noncrack_concrete_wall_20_6.jpg,non_damage,9
image/xiu_055.jpg,corrosion,4
image/gangf_063.jpg,steel_crack,1
image/xiu_165.jpg,corrosion,4
image/xiu_118.jpg,corrosion,4
image/gangf_200.jpg,steel_crack,1
image/lou_0150.jpg,spalling,3
image/kong_0368.jpg,void,2
image/00676.jpg,pothole,5
image/xiu_126.jpg,corrosion,4
image/kong_0313.jpg,void,2
image/gangf_045.jpg,steel_crack,1
image/xiu_174.jpg,corrosion,4
image/lou_0394.jpg,spalling,3
image/lou_0133.jpg,spalling,3
image/gangf_253.jpg,steel_crack,1
image/kong_0384.jpg,void,2
image/kong_0075.jpg,void,2
image/gangf_155.jpg,steel_crack,1
image/60.jpeg,looseness,7
image/xiu_067.jpg,corrosion,4
image/kong_0122.jpg,void,2
image/kong_0370.jpg,void,2
image/kong_0096.jpg,void,2
image/lou_0119.jpg,spalling,3
image/noncrack_noncrack_concrete_wall_39_0.jpg,non_damage,9
image/40.JPG,honeycomb,6
image/00725.jpg,pothole,5
image/lou_0161.jpg,spalling,3
image/00679.jpg,pothole,5
image/lou_0382.jpg,spalling,3
image/00691.jpg,pothole,5
image/lou_0069.jpg,spalling,3
image/75.jpg,looseness,7
image/lou_0371.jpg,spalling,3
image/crack_0514.jpg,concrete_crack,0
image/gangf_161.jpg,steel_crack,1
image/xiu_187.jpg,corrosion,4
image/gangf_133.jpg,steel_crack,1
image/lou_0268.jpg,spalling,3
image/crack_0696.jpg,concrete_crack,0
image/lou_0240.jpg,spalling,3
image/gangf_178.jpg,steel_crack,1
image/lou_0259.jpg,spalling,3
image/14.jpg,honeycomb,6
image/00694.jpg,pothole,5
image/00066.jpg,pothole,5
image/38.JPG,honeycomb,6
image/xiu_048.jpg,corrosion,4
image/crack_0188.jpg,concrete_crack,0
image/lou_0153.jpg,spalling,3
image/gangf_131.jpg,steel_crack,1
image/xiu_041.jpg,corrosion,4
image/lou_0352.jpg,spalling,3
image/xiu_185.jpg,corrosion,4
image/kong_0101.jpg,void,2
image/lou_0377.jpg,spalling,3
image/00975.jpg,pothole,5
image/gangf_102.jpg,steel_crack,1
image/kong_0068.jpg,void,2
image/xiu_119.jpg,corrosion,4
image/kong_0140.jpg,void,2
image/xiu_095.jpg,corrosion,4
image/00002.jpg,pothole,5
image/gangf_065.jpg,steel_crack,1
image/crack_0509.jpg,concrete_crack,0
image/xiu_066.jpg,corrosion,4
image/lou_0291.jpg,spalling,3
image/00655.jpg,pothole,5
image/lou_0050.jpg,spalling,3
image/xiu_143.jpg,corrosion,4
image/lou_0388.jpg,spalling,3
image/xiu_123.jpg,corrosion,4
image/xiu_129.jpg,corrosion,4
image/crack_0496.jpg,concrete_crack,0
image/xiu_224.jpg,corrosion,4
image/xiu_151.jpg,corrosion,4
image/lou_0113.jpg,spalling,3
image/kong_0390.jpg,void,2
image/kong_0150.jpg,void,2
image/crack_0030.jpg,concrete_crack,0
image/crack_0185.jpg,concrete_crack,0
image/xiu_212.jpg,corrosion,4
image/gangf_134.jpg,steel_crack,1
image/gangf_273.jpg,steel_crack,1
image/crack_0181.jpg,concrete_crack,0
image/00654.jpg,pothole,5
image/gangf_152.jpg,steel_crack,1
image/kong_0310.jpg,void,2
image/xiu_207.jpg,corrosion,4
image/kong_0280.jpg,void,2
image/gangf_265.jpg,steel_crack,1
image/kong_0093.jpg,void,2
image/xiu_160.jpg,corrosion,4
image/kong_0323.jpg,void,2
image/lou_0140.jpg,spalling,3
image/kong_0119.jpg,void,2
image/gangf_088.jpg,steel_crack,1
image/crack_0044.jpg,concrete_crack,0
image/kong_0365.jpg,void,2
image/lou_0316.jpg,spalling,3
image/gangf_060.jpg,steel_crack,1
image/1.jpg,efflorescence,8
image/lou_0177.jpg,spalling,3
image/00678.jpg,pothole,5
image/74.jpg,looseness,7
image/crack_0013.jpg,concrete_crack,0
image/xiu_229.jpg,corrosion,4
image/crack_0032.jpg,concrete_crack,0
image/gangf_229.jpg,steel_crack,1
image/crack_0034.jpg,concrete_crack,0
image/kong_0161.jpg,void,2
image/kong_0307.jpg,void,2
image/gangf_189.jpg,steel_crack,1
image/xiu_075.jpg,corrosion,4
image/gangf_075.jpg,steel_crack,1
image/xiu_164.jpg,corrosion,4
image/crack_0191.jpg,concrete_crack,0
image/kong_0085.jpg,void,2
image/xiu_154.jpg,corrosion,4
image/xiu_139.jpg,corrosion,4
image/xiu_173.jpg,corrosion,4
image/gangf_099.jpg,steel_crack,1
image/xiu_056.jpg,corrosion,4
image/gangf_076.jpg,steel_crack,1
image/xiu_204.jpg,corrosion,4
image/kong_0139.jpg,void,2
image/kong_0137.jpg,void,2
image/noncrack_noncrack_concrete_wall_63_0.jpg,non_damage,9
image/xiu_131.jpg,corrosion,4
image/00705.jpg,pothole,5
image/gangf_204.jpg,steel_crack,1
image/gangf_066.jpg,steel_crack,1
image/gangf_109.jpg,steel_crack,1
image/lou_0093.jpg,spalling,3
image/xiu_149.jpg,corrosion,4
image/kong_0102.jpg,void,2
image/xiu_103.jpg,corrosion,4
image/kong_0352.jpg,void,2
image/xiu_100.jpg,corrosion,4
image/xiu_074.jpg,corrosion,4
image/crack_0492.jpg,concrete_crack,0
image/lou_0210.jpg,spalling,3
image/kong_0309.jpg,void,2
image/crack_0529.jpg,concrete_crack,0
image/32.jpg,honeycomb,6
image/noncrack_noncrack_concrete_wall_23_0.jpg,non_damage,9
image/lou_0051.jpg,spalling,3
image/crack_0690.jpg,concrete_crack,0
image/gangf_037.jpg,steel_crack,1
image/crack_0004.jpg,concrete_crack,0
image/xiu_209.jpg,corrosion,4
image/lou_0304.jpg,spalling,3
image/kong_0351.jpg,void,2
image/kong_0371.jpg,void,2
image/kong_0324.jpg,void,2
image/crack_0045.jpg,concrete_crack,0
image/kong_0317.jpg,void,2
image/15.jpg,honeycomb,6
image/lou_0357.jpg,spalling,3
image/kong_0322.jpg,void,2
image/xiu_044.jpg,corrosion,4
image/gangf_091.jpg,steel_crack,1
image/crack_0192.jpg,concrete_crack,0
image/gangf_108.jpg,steel_crack,1
image/lou_0086.jpg,spalling,3
image/kong_0342.jpg,void,2
image/gangf_124.jpg,steel_crack,1
image/gangf_208.jpg,steel_crack,1
image/00715.jpg,pothole,5
image/noncrack_noncrack_concrete_wall_18_0.jpg,non_damage,9
image/lou_0049.jpg,spalling,3
image/xiu_166.jpg,corrosion,4
image/kong_0304.jpg,void,2
image/noncrack_noncrack_concrete_wall_62_0.jpg,non_damage,9
image/kong_0340.jpg,void,2
image/xiu_096.jpg,corrosion,4
image/gangf_206.jpg,steel_crack,1
image/lou_0386.jpg,spalling,3
image/00067.jpg,pothole,5
image/lou_0067.jpg,spalling,3
image/xiu_104.jpg,corrosion,4
image/gangf_180.jpg,steel_crack,1
image/xiu_128.jpg,corrosion,4
image/xiu_203.jpg,corrosion,4
image/kong_0117.jpg,void,2
image/xiu_218.jpg,corrosion,4
image/lou_0171.jpg,spalling,3
image/crack_0699.jpg,concrete_crack,0
image/kong_0385.jpg,void,2
image/lou_0288.jpg,spalling,3
image/00660.jpg,pothole,5
image/xiu_038.jpg,corrosion,4
image/gangf_212.jpg,steel_crack,1
image/crack_0026.jpg,concrete_crack,0
image/gangf_041.jpg,steel_crack,1
image/kong_0148.jpg,void,2
image/gangf_062.jpg,steel_crack,1
image/gangf_086.jpg,steel_crack,1
image/gangf_165.jpg,steel_crack,1
image/kong_0145.jpg,void,2
image/xiu_087.jpg,corrosion,4
image/kong_0115.jpg,void,2
image/kong_0277.jpg,void,2
image/kong_0278.jpg,void,2
image/xiu_177.jpg,corrosion,4
image/gangf_150.jpg,steel_crack,1
image/lou_0303.jpg,spalling,3
image/gangf_223.jpg,steel_crack,1
image/lou_0055.jpg,spalling,3
image/00019.jpg,pothole,5
image/crack_0177.jpg,concrete_crack,0
image/kong_0143.jpg,void,2
image/crack_0169.jpg,concrete_crack,0
image/kong_0383.jpg,void,2
image/kong_0332.jpg,void,2
image/gangf_070.jpg,steel_crack,1
image/kong_0090.jpg,void,2
image/crack_0020.jpg,concrete_crack,0
image/lou_0329.jpg,spalling,3
image/crack_0224.jpg,concrete_crack,0
image/xiu_042.jpg,corrosion,4
image/crack_0683.jpg,concrete_crack,0
image/crack_0226.jpg,concrete_crack,0
image/gangf_197.jpg,steel_crack,1
image/00078.jpg,pothole,5
image/kong_0107.jpg,void,2
image/crack_0697.jpg,concrete_crack,0
